time,amplitude
1551437193.865,206
1551437193.9150002,193
1551437193.9650002,178
1551437194.015,193
1551437194.065,190
1551437194.115,253
1551437194.1650002,142
1551437194.2150002,66
1551437194.265,170
1551437194.315,121
1551437194.365,41
1551437194.4150002,167
1551437194.4650002,136
1551437194.515,135
1551437194.565,261
1551437194.615,95
1551437194.6650002,58
1551437194.7150002,139
1551437194.765,44
1551437194.815,140
1551437194.865,202
1551437194.9150002,61
1551437194.9650002,18
1551437195.015,87
1551437195.065,253
1551437195.115,267
1551437195.1650002,209
1551437195.2150002,285
1551437195.265,61
1551437195.315,-62
1551437195.365,194
1551437195.4150002,145
1551437195.4650002,49
1551437195.515,160
1551437195.565,202
1551437195.615,161
1551437195.6650002,107
1551437195.7150002,114
1551437195.765,-5
1551437195.815,159
1551437195.865,349
1551437195.9150002,52
1551437195.9650002,100
1551437196.015,144
1551437196.065,-6
1551437196.115,43
1551437196.1650002,81
1551437196.2150002,253
1551437196.265,192
1551437196.315,39
1551437196.365,16
1551437196.4150002,-79
1551437196.4650002,164
1551437196.515,230
1551437196.565,-37
1551437196.615,50
1551437196.6650002,153
1551437196.7150002,180
1551437196.765,147
1551437196.815,-64
1551437196.865,-55
1551437196.9150002,-39
1551437196.9650002,-21
1551437197.015,157
1551437197.065,126
1551437197.115,137
1551437197.1650002,163
1551437197.2150002,112
1551437197.265,194
1551437197.315,-44
1551437197.365,-103
1551437197.4150002,233
1551437197.4650002,36
1551437197.515,-119
1551437197.565,-66
1551437197.615,-276
1551437197.6650002,-40
1551437197.7150002,187
1551437197.765,70
1551437197.815,195
1551437197.865,110
1551437197.9150002,23
1551437197.9650002,157
1551437198.015,152
1551437198.065,163
1551437198.115,17
1551437198.1650002,-42
1551437198.2150002,74
1551437198.265,-57
1551437198.315,-53
1551437198.365,83
1551437198.4150002,-51
1551437198.4650002,-38
1551437198.515,132
1551437198.565,-29
1551437198.615,-135
1551437198.6650002,-1
1551437198.7150002,48
1551437198.765,115
1551437198.815,174
1551437198.865,-30
1551437198.9150002,-220
1551437198.9650002,19
1551437199.015,249
1551437199.065,11
1551437199.115,-75
1551437199.1650002,100
1551437199.2150002,-45
1551437199.265,55
1551437199.315,187
1551437199.365,24
1551437199.4150002,48
1551437199.4650002,-102
1551437199.515,-66
1551437199.565,-47
1551437199.615,-191
1551437199.6650002,12
1551437199.7150002,23
1551437199.765,76
1551437199.815,62
1551437199.865,-140
1551437199.9150002,-142
1551437199.9650002,-139
1551437200.015,25
1551437200.065,58
1551437200.115,-65
1551437200.1650002,-21
1551437200.2150002,-105
1551437200.265,-45
1551437200.315,176
1551437200.365,7
1551437200.4150002,-115
1551437200.4650002,-85
1551437200.515,-123
1551437200.565,37
1551437200.615,-32
1551437200.6650002,-120
1551437200.7150002,-86
1551437200.765,-177
1551437200.815,-19
1551437200.865,3
1551437200.9150002,-77
1551437200.9650002,38
1551437201.015,10
1551437201.065,-70
1551437201.115,-101
1551437201.1650002,-114
1551437201.2150002,-92
1551437201.265,8
1551437201.315,147
1551437201.365,9
1551437201.4150002,-144
1551437201.4650002,-50
1551437201.515,-119
1551437201.565,-71
1551437201.615,61
1551437201.6650002,-65
1551437201.7150002,-26
1551437201.765,17
1551437201.815,-48
1551437201.865,-55
1551437201.9150002,-25
1551437201.9650002,24
1551437202.015,-174
1551437202.065,-148
1551437202.115,-24
1551437202.1650002,-162
1551437202.2150002,-1
1551437202.265,31
1551437202.315,-93
1551437202.365,-37
1551437202.4150002,-94
1551437202.4650002,-188
1551437202.515,-109
1551437202.565,100
1551437202.615,3
1551437202.6650002,-5
1551437202.7150002,80
1551437202.765,-178
1551437202.815,55
1551437202.865,331
1551437202.9150002,191
1551437202.9650002,273
1551437203.015,100
1551437203.065,-127
1551437203.115,-13
1551437203.1650002,75
1551437203.2150002,257
1551437203.265,196
1551437203.315,-53
1551437203.365,-110
1551437203.4150002,-140
1551437203.4650002,-31
1551437203.515,67
1551437203.565,4
1551437203.615,-17
1551437203.6650002,15
1551437203.7150002,-99
1551437203.765,-42
1551437203.815,127
1551437203.865,162
1551437203.9150002,228
1551437203.9650002,68
1551437204.015,50
1551437204.065,-23
1551437204.115,-22
1551437204.1650002,335
1551437204.2150002,165
1551437204.265,203
1551437204.315,235
1551437204.365,-42
1551437204.4150002,99
1551437204.4650002,145
1551437204.515,257
1551437204.565,160
1551437204.615,51
1551437204.6650002,102
1551437204.7150002,-70
1551437204.765,159
1551437204.815,167
1551437204.865,126
1551437204.9150002,226
1551437204.9650002,-67
1551437205.015,-102
1551437205.065,-98
1551437205.115,58
1551437205.1650002,277
1551437205.2150002,143
1551437205.265,134
1551437205.315,-3
1551437205.365,-314
1551437205.4150002,-102
1551437205.4650002,480
1551437205.515,313
1551437205.565,197
1551437205.615,286
1551437205.6650002,-196
1551437205.7150002,83
1551437205.765,383
1551437205.815,319
1551437205.865,239
1551437205.9150002,4
1551437205.9650002,137
1551437206.015,-200
1551437206.065,-51
1551437206.115,420
1551437206.1650002,218
1551437206.2150002,51
1551437206.265,-191
1551437206.315,-107
1551437206.365,-51
1551437206.4150002,167
1551437206.4650002,320
1551437206.515,134
1551437206.565,307
1551437206.615,282
1551437206.6650002,195
1551437206.7150002,1
1551437206.765,204
1551437206.815,305
1551437206.865,122
1551437206.9150002,273
1551437206.9650002,-168
1551437207.015,-69
1551437207.065,64
1551437207.115,0
1551437207.1650002,424
1551437207.2150002,349
1551437207.265,100
1551437207.315,121
1551437207.365,492
1551437207.4150002,7
1551437207.4650002,-55
1551437207.515,379
1551437207.565,-195
1551437207.615,234
1551437207.6650002,294
1551437207.7150002,-23
1551437207.765,184
1551437207.815,-214
1551437207.865,-99
1551437207.9150002,-38
1551437207.9650002,-38
1551437208.015,240
1551437208.065,66
1551437208.115,-83
1551437208.1650002,100
1551437208.2150002,329
1551437208.265,62
1551437208.315,-17
1551437208.365,181
1551437208.4150002,-103
1551437208.4650002,-98
1551437208.515,179
1551437208.565,-79
1551437208.615,-180
1551437208.6650002,192
1551437208.7150002,85
1551437208.765,-122
1551437208.815,-164
1551437208.865,-182
1551437208.9150002,122
1551437208.9650002,59
1551437209.015,132
1551437209.065,46
1551437209.115,-613
1551437209.1650002,-286
1551437209.2150002,265
1551437209.265,173
1551437209.315,67
1551437209.365,0
1551437209.4150002,-279
1551437209.4650002,-159
1551437209.515,318
1551437209.565,152
1551437209.615,-27
1551437209.6650002,77
1551437209.7150002,306
1551437209.765,-15
1551437209.815,-114
1551437209.865,266
1551437209.9150002,-426
1551437209.9650002,122
1551437210.015,424
1551437210.065,-537
1551437210.115,-36
1551437210.1650002,-61
1551437210.2150002,-56
1551437210.265,75
1551437210.315,-295
1551437210.365,7
1551437210.4150002,-291
1551437210.4650002,99
1551437210.515,629
1551437210.565,29
1551437210.615,-254
1551437210.6650002,-293
1551437210.7150002,40
1551437210.765,30
1551437210.815,80
1551437210.865,256
1551437210.9150002,-422
1551437210.9650002,-185
1551437211.015,192
1551437211.065,-181
1551437211.115,-7
1551437211.1650002,-89
1551437211.2150002,20
1551437211.265,506
1551437211.315,59
1551437211.365,-158
1551437211.4150002,-111
1551437211.4650002,-275
1551437211.515,301
1551437211.565,605
1551437211.615,281
1551437211.6650002,-256
1551437211.7150002,-679
1551437211.765,-337
1551437211.815,448
1551437211.865,710
1551437211.9150002,113
1551437211.9650002,-175
1551437212.015,-476
1551437212.065,-295
1551437212.115,564
1551437212.1650002,215
1551437212.2150002,166
1551437212.265,442
1551437212.315,5
1551437212.365,66
1551437212.4150002,24
1551437212.4650002,-205
1551437212.515,-15
1551437212.565,137
1551437212.615,225
1551437212.6650002,49
1551437212.7150002,-413
1551437212.765,-88
1551437212.815,107
1551437212.865,-88
1551437212.9150002,670
1551437212.9650002,344
1551437213.015,-508
1551437213.065,10
1551437213.115,357
1551437213.1650002,257
1551437213.2150002,90
1551437213.265,219
1551437213.315,182
1551437213.365,-151
1551437213.4150002,49
1551437213.4650002,128
1551437213.515,25
1551437213.565,126
1551437213.615,349
1551437213.6650002,212
1551437213.7150002,-226
1551437213.765,-218
1551437213.815,-91
1551437213.865,225
1551437213.9150002,592
1551437213.9650002,289
1551437214.015,-18
1551437214.065,-68
1551437214.115,54
1551437214.1650002,458
1551437214.2150002,353
1551437214.265,265
1551437214.315,159
1551437214.365,-347
1551437214.4150002,301
1551437214.4650002,494
1551437214.515,-256
1551437214.565,148
1551437214.615,82
1551437214.6650002,-53
1551437214.7150002,395
1551437214.765,171
1551437214.815,223
1551437214.865,173
1551437214.9150002,185
1551437214.9650002,352
1551437215.015,99
1551437215.065,125
1551437215.115,10
1551437215.1650002,214
1551437215.2150002,643
1551437215.265,484
1551437215.315,-107
1551437215.365,-104
1551437215.4150002,649
1551437215.4650002,289
1551437215.515,67
1551437215.565,-38
1551437215.615,-412
1551437215.6650002,305
1551437215.7150002,328
1551437215.765,215
1551437215.815,431
1551437215.865,79
1551437215.9150002,-92
1551437215.9650002,406
1551437216.015,544
1551437216.065,28
1551437216.115,529
1551437216.1650002,105
1551437216.2150002,75
1551437216.265,1014
1551437216.315,67
1551437216.365,240
1551437216.4150002,337
1551437216.4650002,15
1551437216.515,547
1551437216.565,50
1551437216.615,163
1551437216.6650002,118
1551437216.7150002,179
1551437216.765,742
1551437216.815,273
1551437216.865,-92
1551437216.9150002,170
1551437216.9650002,835
1551437217.015,541
1551437217.065,203
1551437217.115,-11
1551437217.1650002,-399
1551437217.2150002,347
1551437217.265,485
1551437217.315,497
1551437217.365,318
1551437217.4150002,193
1551437217.4650002,609
1551437217.515,317
1551437217.565,201
1551437217.615,200
1551437217.6650002,507
1551437217.7150002,-72
1551437217.765,-235
1551437217.815,393
1551437217.865,-161
1551437217.9150002,182
1551437217.9650002,379
1551437218.015,645
1551437218.065,455
1551437218.115,-71
1551437218.1650002,535
1551437218.2150002,-333
1551437218.265,-54
1551437218.315,738
1551437218.365,-129
1551437218.4150002,2
1551437218.4650002,180
1551437218.515,-113
1551437218.565,330
1551437218.615,940
1551437218.6650002,315
1551437218.7150002,-277
1551437218.765,208
1551437218.815,452
1551437218.865,309
1551437218.9150002,254
1551437218.9650002,198
1551437219.015,-270
1551437219.065,-52
1551437219.115,117
1551437219.1650002,-257
1551437219.2150002,240
1551437219.265,240
1551437219.315,273
1551437219.365,282
1551437219.4150002,8
1551437219.4650002,98
1551437219.515,-220
1551437219.565,824
1551437219.615,1172
1551437219.6650002,-183
1551437219.7150002,-395
1551437219.765,-455
1551437219.815,-94
1551437219.865,496
1551437219.9150002,373
1551437219.9650002,418
1551437220.015,-117
1551437220.065,-393
1551437220.115,213
1551437220.1650002,32
1551437220.2150002,154
1551437220.265,504
1551437220.315,-36
1551437220.365,-460
1551437220.4150002,-308
1551437220.4650002,183
1551437220.515,72
1551437220.565,386
1551437220.615,541
1551437220.6650002,76
1551437220.7150002,263
1551437220.765,-284
1551437220.815,-274
1551437220.865,108
1551437220.9150002,279
1551437220.9650002,304
1551437221.015,-540
1551437221.065,10
1551437221.115,316
1551437221.1650002,-119
1551437221.2150002,345
1551437221.265,-147
1551437221.315,-797
1551437221.365,-112
1551437221.4150002,213
1551437221.4650002,49
1551437221.515,325
1551437221.565,195
1551437221.615,81
1551437221.6650002,-263
1551437221.7150002,-337
1551437221.765,257
1551437221.815,-409
1551437221.865,-134
1551437221.9150002,850
1551437221.9650002,-33
1551437222.015,-310
1551437222.065,-58
1551437222.115,-468
1551437222.1650002,77
1551437222.2150002,595
1551437222.265,63
1551437222.315,-484
1551437222.365,-413
1551437222.4150002,-36
1551437222.4650002,-41
1551437222.515,209
1551437222.565,169
1551437222.615,-343
1551437222.6650002,-220
1551437222.7150002,-47
1551437222.765,147
1551437222.815,-95
1551437222.865,-274
1551437222.9150002,117
1551437222.9650002,-198
1551437223.015,-131
1551437223.065,189
1551437223.115,-117
1551437223.1650002,-74
1551437223.2150002,0
1551437223.265,-284
1551437223.315,-334
1551437223.365,-69
1551437223.4150002,154
1551437223.4650002,172
1551437223.515,-73
1551437223.565,-357
1551437223.615,-398
1551437223.6650002,-214
1551437223.7150002,7
1551437223.765,144
1551437223.815,75
1551437223.865,-123
1551437223.9150002,-92
1551437223.9650002,-228
1551437224.015,-209
1551437224.065,129
1551437224.115,-297
1551437224.1650002,-426
1551437224.2150002,55
1551437224.265,-17
1551437224.315,-267
1551437224.365,-228
1551437224.4150002,44
1551437224.4650002,-239
1551437224.515,-223
1551437224.565,284
1551437224.615,-481
1551437224.6650002,-472
1551437224.7150002,310
1551437224.765,-161
1551437224.815,38
1551437224.865,118
1551437224.9150002,-559
1551437224.9650002,-359
1551437225.015,174
1551437225.065,427
1551437225.115,-15
1551437225.1650002,-343
1551437225.2150002,-339
1551437225.265,-427
1551437225.315,-237
1551437225.365,-271
1551437225.4150002,-122
1551437225.4650002,287
1551437225.515,214
1551437225.565,-60
1551437225.615,-244
1551437225.6650002,-311
1551437225.7150002,28
1551437225.765,2
1551437225.815,-310
1551437225.865,-114
1551437225.9150002,-404
1551437225.9650002,-327
1551437226.015,199
1551437226.065,93
1551437226.115,29
1551437226.1650002,-207
1551437226.2150002,-78
1551437226.265,-127
1551437226.315,-60
1551437226.365,711
1551437226.4150002,11
1551437226.4650002,-312
1551437226.515,89
1551437226.565,-242
1551437226.615,-20
1551437226.6650002,-18
1551437226.7150002,-224
1551437226.765,-46
1551437226.815,8
1551437226.865,-34
1551437226.9150002,-168
1551437226.9650002,-248
1551437227.015,48
1551437227.065,153
1551437227.115,-105
1551437227.1650002,38
1551437227.2150002,-143
1551437227.265,-285
1551437227.315,262
1551437227.365,183
1551437227.4150002,44
1551437227.4650002,103
1551437227.515,-380
1551437227.565,-155
1551437227.615,354
1551437227.6650002,20
1551437227.7150002,-48
1551437227.765,-13
1551437227.815,-172
1551437227.865,46
1551437227.9150002,-41
1551437227.9650002,-301
1551437228.015,-95
1551437228.065,43
1551437228.115,-28
1551437228.1650002,225
1551437228.2150002,162
1551437228.265,-195
1551437228.315,39
1551437228.365,96
1551437228.4150002,2
1551437228.4650002,-9
1551437228.515,-173
1551437228.565,71
1551437228.615,300
1551437228.6650002,192
1551437228.7150002,25
1551437228.765,-214
1551437228.815,-148
1551437228.865,80
1551437228.9150002,74
1551437228.9650002,138
1551437229.015,-14
1551437229.065,-288
1551437229.115,-69
1551437229.1650002,132
1551437229.2150002,91
1551437229.265,129
1551437229.315,54
1551437229.365,64
1551437229.4150002,220
1551437229.4650002,-26
1551437229.515,11
1551437229.565,85
1551437229.615,-82
1551437229.6650002,244
1551437229.7150002,169
1551437229.765,-122
1551437229.815,-11
1551437229.865,137
1551437229.9150002,186
1551437229.9650002,131
1551437230.015,-257
1551437230.065,-428
1551437230.115,31
1551437230.1650002,192
1551437230.2150002,401
1551437230.265,218
1551437230.315,-43
1551437230.365,206
1551437230.4150002,55
1551437230.4650002,184
1551437230.515,170
1551437230.565,68
1551437230.615,65
1551437230.6650002,-16
1551437230.7150002,33
1551437230.765,-133
1551437230.815,180
1551437230.865,149
1551437230.9150002,146
1551437230.9650002,255
1551437231.015,-302
1551437231.065,-166
1551437231.115,-27
1551437231.1650002,178
1551437231.2150002,496
1551437231.265,192
1551437231.315,69
1551437231.365,39
1551437231.4150002,-4
1551437231.4650002,100
1551437231.515,298
1551437231.565,147
1551437231.615,48
1551437231.6650002,71
1551437231.7150002,10
1551437231.765,155
1551437231.815,-9
1551437231.865,87
1551437231.9150002,230
1551437231.9650002,130
1551437232.015,152
1551437232.065,205
1551437232.115,-296
1551437232.1650002,482
1551437232.2150002,303
1551437232.265,141
1551437232.315,810
1551437232.365,-1149
1551437232.4150002,886
1551437232.4650002,-3
1551437232.515,262
1551437232.565,510
1551437232.615,-1536
1551437232.6650002,2505
1551437232.7150002,-2235
1551437232.765,1296
1551437232.815,2150
1551437232.865,-4205
1551437232.9150002,5198
1551437232.9650002,-2673
1551437233.015,-1234
1551437233.065,5326
1551437233.115,-6396
1551437233.1650002,5557
1551437233.2150002,-2218
1551437233.265,-3455
1551437233.315,9107
1551437233.365,-8214
1551437233.4150002,3476
1551437233.4650002,2152
1551437233.515,-5493
1551437233.565,6072
1551437233.615,-3716
1551437233.6650002,2198
1551437233.7150002,624
1551437233.765,-2566
1551437233.815,4043
1551437233.865,-3516
1551437233.9150002,1906
1551437233.9650002,91
1551437234.015,386
1551437234.065,774
1551437234.115,-3680
1551437234.1650002,4814
1551437234.2150002,-3667
1551437234.265,279
1551437234.315,4374
1551437234.365,-5348
1551437234.4150002,3735
1551437234.4650002,-961
1551437234.515,-2065
1551437234.565,3901
1551437234.615,-2917
1551437234.6650002,1581
1551437234.7150002,-128
1551437234.765,-181
1551437234.815,2186
1551437234.865,-3257
1551437234.9150002,2607
1551437234.9650002,21
1551437235.015,-1956
1551437235.065,2916
1551437235.115,-1017
1551437235.1650002,119
1551437235.2150002,-86
1551437235.265,-683
1551437235.315,1740
1551437235.365,-1386
1551437235.4150002,148
1551437235.4650002,1183
1551437235.515,-877
1551437235.565,538
1551437235.615,-485
1551437235.6650002,278
1551437235.7150002,922
1551437235.765,-1783
1551437235.815,1763
1551437235.865,1161
1551437235.9150002,-3489
1551437235.9650002,2950
1551437236.015,-251
1551437236.065,-3214
1551437236.115,4971
1551437236.1650002,-3525
1551437236.2150002,-639
1551437236.265,5158
1551437236.315,-7025
1551437236.365,4392
1551437236.4150002,976
1551437236.4650002,-7806
1551437236.515,10210
1551437236.565,-5380
1551437236.615,-3089
1551437236.6650002,11022
1551437236.7150002,-12461
1551437236.765,5039
1551437236.815,5693
1551437236.865,-14412
1551437236.9150002,12820
1551437236.9650002,-3623
1551437237.015,-7882
1551437237.065,14064
1551437237.115,-12044
1551437237.1650002,1882
1551437237.2150002,8280
1551437237.265,-12857
1551437237.315,7304
1551437237.365,698
1551437237.4150002,-7381
1551437237.4650002,8214
1551437237.515,-4926
1551437237.565,-2302
1551437237.615,6474
1551437237.6650002,-6984
1551437237.7150002,2001
1551437237.765,3621
1551437237.815,-6654
1551437237.865,3292
1551437237.9150002,-258
1551437237.9650002,-2370
1551437238.015,3197
1551437238.065,-4308
1551437238.115,2185
1551437238.1650002,370
1551437238.2150002,-4966
1551437238.265,4847
1551437238.315,-2442
1551437238.365,-2169
1551437238.4150002,3264
1551437238.4650002,-3806
1551437238.515,85
1551437238.565,2115
1551437238.615,-4020
1551437238.6650002,961
1551437238.7150002,3393
1551437238.765,-7099
1551437238.815,910
1551437238.865,6259
1551437238.9150002,-8291
1551437238.9650002,1462
1551437239.015,5281
1551437239.065,-7881
1551437239.115,2418
1551437239.1650002,3147
1551437239.2150002,-6962
1551437239.265,3549
1551437239.315,192
1551437239.365,-5465
1551437239.4150002,6241
1551437239.4650002,-4544
1551437239.515,-2404
1551437239.565,6178
1551437239.615,-6990
1551437239.6650002,1517
1551437239.7150002,2706
1551437239.765,-5057
1551437239.815,2023
1551437239.865,-143
1551437239.9150002,-2125
1551437239.9650002,548
1551437240.015,-1285
1551437240.065,182
1551437240.115,-2
1551437240.1650002,-2189
1551437240.2150002,1325
1551437240.265,-695
1551437240.315,-1725
1551437240.365,1677
1551437240.4150002,-1903
1551437240.4650002,-972
1551437240.515,1629
1551437240.565,-2018
1551437240.615,-406
1551437240.6650002,1057
1551437240.7150002,-2680
1551437240.765,218
1551437240.815,516
1551437240.865,-2021
1551437240.9150002,702
1551437240.9650002,-1622
1551437241.015,518
1551437241.065,-756
1551437241.115,-3453
1551437241.1650002,4019
1551437241.2150002,-1090
1551437241.265,-3225
1551437241.315,2885
1551437241.365,-1541
1551437241.4150002,-1749
1551437241.4650002,2350
1551437241.515,-2251
1551437241.565,-2180
1551437241.615,3349
1551437241.6650002,-2694
1551437241.7150002,-1824
1551437241.765,3407
1551437241.815,-3519
1551437241.865,-752
1551437241.9150002,2670
1551437241.9650002,-3344
1551437242.015,-1143
1551437242.065,2490
1551437242.115,-1151
1551437242.1650002,-2486
1551437242.2150002,2189
1551437242.265,-7
1551437242.315,-2623
1551437242.365,1934
1551437242.4150002,-768
1551437242.4650002,-548
1551437242.515,-538
1551437242.565,-1744
1551437242.615,2206
1551437242.6650002,-1889
1551437242.7150002,-1147
1551437242.765,1140
1551437242.815,-1449
1551437242.865,-56
1551437242.9150002,-258
1551437242.9650002,539
1551437243.015,296
1551437243.065,-2506
1551437243.115,1606
1551437243.1650002,-97
1551437243.2150002,-2280
1551437243.265,2502
1551437243.315,-2674
1551437243.365,-1746
1551437243.4150002,4119
1551437243.4650002,-1595
1551437243.515,-3245
1551437243.565,3427
1551437243.615,-1179
1551437243.6650002,-2843
1551437243.7150002,4278
1551437243.765,-3064
1551437243.815,-2447
1551437243.865,5088
1551437243.9150002,-2797
1551437243.9650002,-2612
1551437244.015,4010
1551437244.065,-3251
1551437244.115,-997
1551437244.1650002,3398
1551437244.2150002,-4160
1551437244.265,1193
1551437244.315,2514
1551437244.365,-4215
1551437244.4150002,1785
1551437244.4650002,1781
1551437244.515,-3805
1551437244.565,2461
1551437244.615,898
1551437244.6650002,-3739
1551437244.7150002,3049
1551437244.765,-227
1551437244.815,-3407
1551437244.865,2367
1551437244.9150002,11
1551437244.9650002,-1602
1551437245.015,916
1551437245.065,-886
1551437245.115,721
1551437245.1650002,215
1551437245.2150002,-2066
1551437245.265,1420
1551437245.315,-994
1551437245.365,-563
1551437245.4150002,1105
1551437245.4650002,-547
1551437245.515,-40
1551437245.565,-366
1551437245.615,1069
1551437245.6650002,-2485
1551437245.7150002,446
1551437245.765,2872
1551437245.815,-2828
1551437245.865,-430
1551437245.9150002,1133
1551437245.9650002,-113
1551437246.015,-988
1551437246.065,671
1551437246.115,-516
1551437246.1650002,-1237
1551437246.2150002,2027
1551437246.265,-1105
1551437246.315,-1717
1551437246.365,1264
1551437246.4150002,823
1551437246.4650002,-2287
1551437246.515,1552
1551437246.565,1524
1551437246.615,-3913
1551437246.6650002,2290
1551437246.7150002,875
1551437246.765,-2546
1551437246.815,1924
1551437246.865,-320
1551437246.9150002,-1404
1551437246.9650002,1565
1551437247.015,-632
1551437247.065,-1978
1551437247.115,2374
1551437247.1650002,-25
1551437247.2150002,-2941
1551437247.265,1677
1551437247.315,1084
1551437247.365,-1843
1551437247.4150002,848
1551437247.4650002,1076
1551437247.515,-1134
1551437247.565,1227
1551437247.615,-1167
1551437247.6650002,-508
1551437247.7150002,2618
1551437247.765,-3313
1551437247.815,1899
1551437247.865,-35
1551437247.9150002,-4180
1551437247.9650002,6155
1551437248.015,-449
1551437248.065,-2611
1551437248.115,1331
1551437248.1650002,-639
1551437248.2150002,1678
1551437248.265,-2131
1551437248.315,401
1551437248.365,1289
1551437248.4150002,-1707
1551437248.4650002,2456
1551437248.515,-1526
1551437248.565,-1486
1551437248.615,3376
1551437248.6650002,-1322
1551437248.7150002,-1667
1551437248.765,2795
1551437248.815,112
1551437248.865,-2677
1551437248.9150002,787
1551437248.9650002,2309
1551437249.015,-1372
1551437249.065,-477
1551437249.115,1765
1551437249.1650002,-2020
1551437249.2150002,807
1551437249.265,1700
1551437249.315,-2659
1551437249.365,1446
1551437249.4150002,1982
1551437249.4650002,-2141
1551437249.515,-844
1551437249.565,2999
1551437249.615,-461
1551437249.6650002,-2498
1551437249.7150002,3026
1551437249.765,-600
1551437249.815,-2593
1551437249.865,3078
1551437249.9150002,-563
1551437249.9650002,-1605
1551437250.015,2544
1551437250.065,-1088
1551437250.115,-54
1551437250.1650002,-626
1551437250.2150002,-685
1551437250.265,3249
1551437250.315,-2008
1551437250.365,1293
1551437250.4150002,654
1551437250.4650002,-2842
1551437250.515,2951
1551437250.565,-561
1551437250.615,-250
1551437250.6650002,370
1551437250.7150002,-687
1551437250.765,1525
1551437250.815,-1256
1551437250.865,-385
1551437250.9150002,954
1551437250.9650002,294
1551437251.015,-1114
1551437251.065,-13
1551437251.115,1978
1551437251.1650002,-1450
1551437251.2150002,-212
1551437251.265,1432
1551437251.315,-293
1551437251.365,716
1551437251.4150002,-735
1551437251.4650002,-181
1551437251.515,1287
1551437251.565,-609
1551437251.615,478
1551437251.6650002,447
1551437251.7150002,-275
1551437251.765,378
1551437251.815,-628
1551437251.865,-6
1551437251.9150002,385
1551437251.9650002,-342
1551437252.015,578
1551437252.065,-230
1551437252.115,-531
1551437252.1650002,1028
1551437252.2150002,152
1551437252.265,-251
1551437252.315,-41
1551437252.365,272
1551437252.4150002,992
1551437252.4650002,-1669
1551437252.515,-147
1551437252.565,2580
1551437252.615,-1262
1551437252.6650002,-346
1551437252.7150002,1527
1551437252.765,-1620
1551437252.815,105
1551437252.865,2108
1551437252.9150002,-1053
1551437252.9650002,-599
1551437253.015,411
1551437253.065,519
1551437253.115,119
1551437253.1650002,-1163
1551437253.2150002,871
1551437253.265,-235
1551437253.315,-246
1551437253.365,909
1551437253.4150002,-866
1551437253.4650002,636
1551437253.515,930
1551437253.565,-1296
1551437253.615,201
1551437253.6650002,974
1551437253.7150002,-1215
1551437253.765,50
1551437253.815,1021
1551437253.865,-593
1551437253.9150002,412
1551437253.9650002,786
1551437254.015,-1067
1551437254.065,14
1551437254.115,1188
1551437254.1650002,96
1551437254.2150002,-30
1551437254.265,-419
1551437254.315,362
1551437254.365,65
1551437254.4150002,-948
1551437254.4650002,542
1551437254.515,-419
1551437254.565,1201
1551437254.615,-638
1551437254.6650002,-896
1551437254.7150002,2388
1551437254.765,-2676
1551437254.815,1547
1551437254.865,1365
1551437254.9150002,-1721
1551437254.9650002,2634
1551437255.015,-2393
1551437255.065,718
1551437255.115,1855
1551437255.1650002,-2453
1551437255.2150002,2060
1551437255.265,-1155
1551437255.315,-616
1551437255.365,1929
1551437255.4150002,-1415
1551437255.4650002,292
1551437255.515,-439
1551437255.565,100
1551437255.615,410
1551437255.6650002,-874
1551437255.7150002,1184
1551437255.765,-98
1551437255.815,-856
1551437255.865,897
1551437255.9150002,-146
1551437255.9650002,67
1551437256.015,917
1551437256.065,-279
1551437256.115,-102
1551437256.1650002,-346
1551437256.2150002,468
1551437256.265,685
1551437256.315,-182
1551437256.365,-76
1551437256.4150002,-267
1551437256.4650002,976
1551437256.515,-638
1551437256.565,-400
1551437256.615,1527
1551437256.6650002,-576
1551437256.7150002,-351
1551437256.765,319
1551437256.815,-266
1551437256.865,861
1551437256.9150002,-313
1551437256.9650002,-1225
1551437257.015,2919
1551437257.065,-2467
1551437257.115,-1439
1551437257.1650002,4911
1551437257.2150002,-2998
1551437257.265,795
1551437257.315,799
1551437257.365,-1989
1551437257.4150002,2704
1551437257.4650002,-1258
1551437257.515,539
1551437257.565,578
1551437257.615,-1667
1551437257.6650002,1599
1551437257.7150002,61
1551437257.765,-1719
1551437257.815,1390
1551437257.865,34
1551437257.9150002,-862
1551437257.9650002,1484
1551437258.015,-491
1551437258.065,68
1551437258.115,-244
1551437258.1650002,206
1551437258.2150002,1661
1551437258.265,-753
1551437258.315,-697
1551437258.365,-125
1551437258.4150002,292
1551437258.4650002,514
1551437258.515,-555
1551437258.565,-282
1551437258.615,768
1551437258.6650002,-82
1551437258.7150002,-253
1551437258.765,403
1551437258.815,-73
1551437258.865,368
1551437258.9150002,165
1551437258.9650002,-246
1551437259.015,-69
1551437259.065,338
1551437259.115,218
1551437259.1650002,-688
1551437259.2150002,847
1551437259.265,155
1551437259.315,-951
1551437259.365,744
1551437259.4150002,-1406
1551437259.4650002,1113
1551437259.515,1101
1551437259.565,-2163
1551437259.615,2974
1551437259.6650002,-808
1551437259.7150002,-2121
1551437259.765,1914
1551437259.815,-719
1551437259.865,1261
1551437259.9150002,-623
1551437259.9650002,-1325
1551437260.015,1633
1551437260.065,84
1551437260.115,-12
1551437260.1650002,-1336
1551437260.2150002,-38
1551437260.265,1648
1551437260.315,-1207
1551437260.365,-828
1551437260.4150002,1535
